,name,position,annual_salary,season
568,Evan Fournier,SG,17150000.0,2021.0
569,Carmelo Anthony,PF,17149243.0,2011.0
570,Greg Monroe,C,17145838.0,2017.0
571,Wesley Matthews,SG,17145838.0,2017.0
572,Enes Freedom,C,17145838.0,2017.0
573,Spencer Dinwiddie,PG,17142857.0,2022.0
574,Evan Turner,SG,17131148.0,2018.0
575,Paul George,PF,17120106.0,2016.0
576,Steven Adams,C,17073171.0,2022.0
577,Mitchell Robinson,C,17045454.0,2023.0
578,Reggie Jackson,PG,17043478.0,2018.0
579,Reggie Jackson,PG,17043478.0,2019.0
580,Michael Redd,SG,17040000.0,2010.0
581,Evan Fournier,SG,17000000.0,2017.0
582,Bismack Biyombo,C,17000000.0,2017.0
583,Joakim Noah,C,17000000.0,2017.0
584,Evan Fournier,SG,17000000.0,2018.0
585,Bismack Biyombo,C,17000000.0,2018.0
586,Bismack Biyombo,C,17000000.0,2019.0
587,Bojan Bogdanovic,SF,17000000.0,2020.0
588,Bismack Biyombo,C,17000000.0,2020.0
589,Ricky Rubio,PG,17000000.0,2021.0
590,Evan Fournier,SG,17000000.0,2022.0
591,John Wall,PG,16957900.0,2017.0
592,DeMarcus Cousins,C,16957900.0,2017.0
593,Duncan Robinson,PF,16902000.0,2023.0
594,Grant Hill,SF,16901500.0,2007.0
595,Tracy McGrady,SG,16901500.0,2007.0
596,Derrick Favors,PF,16900000.0,2019.0
597,Derrick White,PG,16892857.0,2023.0
598,Andrew Bynum,C,16889000.0,2013.0
599,Eric Bledsoe,SG,16875000.0,2021.0
600,Eric Gordon,SG,16869276.0,2021.0
601,Paul Pierce,SF,16790345.0,2013.0
602,Norman Powell,SG,16758621.0,2023.0
603,Russell Westbrook,PG,16744218.0,2016.0
604,Timofey Mozgov,C,16720000.0,2020.0
605,Timofey Mozgov,C,16720000.0,2021.0
606,Klay Thompson,SG,16663575.0,2017.0
607,Dwight Howard,C,16647180.0,2011.0
608,Dejounte Murray,SG,16571120.0,2023.0
609,Kenyon Martin,PF,16545454.0,2011.0
610,Jonas Valanciunas,C,16539326.0,2018.0
611,Jonas Valanciunas,C,16539326.0,2019.0
612,Gary Harris,SG,16517857.0,2019.0
613,Zach Randolph,PF,16500000.0,2013.0
614,Zach Randolph,PF,16500000.0,2015.0
615,Markelle Fultz,PG,16500000.0,2022.0
616,Markelle Fultz,PG,16500000.0,2023.0
617,Collin Sexton,PG,16500000.0,2023.0
618,Amar'e Stoudemire,C,16486611.0,2011.0
619,Lauri Markkanen,PF,16475454.0,2023.0
620,Rudy Gay,SF,16460538.0,2013.0
621,Allen Iverson,SG,16453125.0,2006.0
622,Stephon Marbury,PG,16453125.0,2006.0
623,Andrei Kirilenko,SF,16452000.0,2010.0
624,Pau Gasol,PF,16452000.0,2010.0
625,Rashard Lewis,PF,16447871.0,2009.0
626,Blake Griffin,PF,16441500.0,2014.0
627,Jason Kidd,PG,16440000.0,2006.0
628,Jermaine O'Neal,C,16440000.0,2006.0
629,Baron Davis,PG,16440000.0,2008.0
630,Shawn Marion,SG,16440000.0,2008.0
631,Kevin Garnett,PF,16417044.0,2010.0
632,Aaron Gordon,PF,16409091.0,2022.0
633,Kyrie Irving,PG,16407501.0,2016.0
634,Greg Monroe,C,16407500.0,2016.0
635,Kawhi Leonard,SF,16407500.0,2016.0
636,Wesley Matthews,SG,16407500.0,2016.0
637,Jimmy Butler,SF,16407500.0,2016.0
638,Enes Freedom,C,16407500.0,2016.0
639,Evan Turner,SG,16393443.0,2017.0
640,Amar'e Stoudemire,C,16378325.0,2010.0
641,Yao Ming,C,16378325.0,2010.0
642,Marcus Morris Sr.,SF,16372093.0,2023.0
643,Paul Pierce,SF,16360094.0,2008.0
644,Antawn Jamison,PF,16360094.0,2008.0
645,Dirk Nowitzki,PF,16360094.0,2008.0
646,Deron Williams,PG,16359805.0,2012.0
647,Chris Paul,PG,16359805.0,2012.0
648,Joe Johnson,SG,16324500.0,2011.0
649,Gorgui Dieng,C,16229213.0,2020.0
650,Caris LeVert,SG,16203704.0,2021.0
651,Ricky Rubio,PG,16200000.0,2020.0
652,Gilbert Arenas,PG,16192080.0,2010.0
653,Vince Carter,SG,16123250.0,2010.0
654,Gordon Hayward,SF,16073140.0,2017.0
655,Joe Harris,SF,16071429.0,2021.0
656,O.G. Anunoby,SF,16071429.0,2022.0
657,James Johnson,PF,16047100.0,2021.0
658,LaMarcus Aldridge,C,16006000.0,2015.0
659,Ben Wallace,PF,16000000.0,2007.0
660,Ray Allen,SG,16000000.0,2008.0
661,Zach Randolph,PF,16000000.0,2010.0
662,Tobias Harris,PF,16000000.0,2016.0
663,Timofey Mozgov,C,16000000.0,2017.0
664,Pau Gasol,PF,16000000.0,2018.0
665,Timofey Mozgov,C,16000000.0,2018.0
666,Tobias Harris,PF,16000000.0,2018.0
667,Timofey Mozgov,C,16000000.0,2019.0
668,Andre Iguodala,PF,16000000.0,2019.0
669,Jonas Valanciunas,C,16000000.0,2020.0
670,Dennis Schroder,PG,16000000.0,2021.0
671,Clint Capela,C,16000000.0,2021.0
672,Davis Bertans,SF,16000000.0,2022.0
673,Gary Trent Jr.,SG,16000000.0,2022.0
674,Davis Bertans,SF,16000000.0,2023.0
675,Elton Brand,PF,15959099.0,2011.0
676,Kobe Bryant,SF,15946875.0,2006.0
677,Ian Mahinmi,C,15944154.0,2017.0
678,Ian Mahinmi,C,15944154.0,2018.0
679,Ian Mahinmi,C,15944154.0,2019.0
680,Paul George,PF,15937290.0,2015.0
681,Chris Webber,C,15937000.0,2004.0
682,Allan Houston,SG,15937000.0,2004.0
683,Goran Dragic,PG,15891725.0,2017.0
684,Kenyon Martin,PF,15852511.0,2010.0
685,John Wall,PG,15851950.0,2016.0
686,DeMarcus Cousins,C,15851950.0,2016.0
687,Tim Duncan,C,15845157.0,2006.0
688,Marc Gasol,C,15829688.0,2015.0
689,Michael Redd,SG,15780000.0,2009.0
690,Dwyane Wade,SG,15779912.0,2010.0
691,Carmelo Anthony,PF,15779912.0,2010.0
692,Chris Bosh,PF,15779912.0,2010.0
693,LeBron James,SF,15779912.0,2010.0
694,James Harden,SG,15756438.0,2016.0
695,Damon Stoudamire,PG,15750000.0,2005.0
696,Vin Baker,PF,15750000.0,2006.0
697,Anfernee Hardaway,SF,15750000.0,2006.0
698,Kent Bazemore,SF,15730338.0,2017.0
699,Kevin Love,PF,15719063.0,2015.0
700,Brook Lopez,C,15719062.0,2015.0
701,Russell Westbrook,PG,15719062.0,2015.0
702,Tracy McGrady,SG,15694250.0,2006.0
703,Keith Van Horn,PF,15694250.0,2006.0
704,Jalen Rose,SG,15694250.0,2006.0
705,Grant Hill,SF,15694250.0,2006.0
706,Dwyane Wade,SG,15691000.0,2012.0
707,Lauri Markkanen,PF,15690909.0,2022.0
708,Duncan Robinson,PF,15650000.0,2022.0
709,Brandon Knight,PG,15643750.0,2020.0
710,Marcus Morris Sr.,SF,15627907.0,2022.0
711,Eric Bledsoe,SG,15625000.0,2020.0
712,Kelly Oubre Jr.,SG,15625000.0,2020.0
713,Will Barton,SG,15625000.0,2022.0
714,Jusuf Nurkic,C,15625000.0,2023.0
715,Roy Hibbert,C,15592217.0,2016.0
716,Malik Beasley,SG,15558035.0,2023.0
717,Norman Powell,SG,15517241.0,2022.0
718,Eric Gordon,SG,15514031.0,2016.0
719,Kevin Durant,PF,15506632.0,2012.0
720,Klay Thompson,SG,15501000.0,2016.0
721,Ben Wallace,PF,15500000.0,2008.0
722,Pau Gasol,PF,15500000.0,2017.0
723,Dennis Schroder,PG,15500000.0,2018.0
724,Dennis Schroder,PG,15500000.0,2019.0
725,Dennis Schroder,PG,15500000.0,2020.0
726,Tony Parker,SG,15453126.0,2018.0
727,Ian Mahinmi,C,15450051.0,2020.0
728,Dejounte Murray,SG,15428880.0,2022.0
729,Cody Zeller,C,15415730.0,2021.0
730,Gordon Hayward,SF,15409570.0,2016.0
731,DeMarre Carroll,PF,15400000.0,2018.0
732,DeMarre Carroll,PF,15400000.0,2019.0
733,Danny Green,PF,15365853.0,2021.0
734,Chandler Parsons,SF,15361500.0,2016.0
735,James Johnson,PF,15349400.0,2020.0
736,Elton Brand,PF,15344000.0,2008.0
737,Paul Pierce,SF,15333334.0,2012.0
738,Paul Pierce,SF,15333334.0,2014.0
739,Draymond Green,PF,15330435.0,2017.0
740,Tristan Thompson,C,15330435.0,2017.0
741,Carlos Boozer,PF,15300000.0,2013.0
742,Carlos Boozer,PF,15300000.0,2014.0
743,Luguentz Dort,SG,15277778.0,2023.0
744,Dwight Howard,C,15202590.0,2010.0
745,Zach Randolph,PF,15200000.0,2012.0
746,Khris Middleton,SF,15200000.0,2017.0
747,Derrick White,PG,15178571.0,2022.0
748,Gorgui Dieng,C,15170787.0,2019.0
749,Pau Gasol,PF,15106000.0,2009.0
750,Andrei Kirilenko,SF,15106000.0,2009.0
751,Paul Pierce,SF,15101626.0,2007.0
752,Vince Carter,SG,15101626.0,2007.0
753,Antawn Jamison,PF,15101626.0,2007.0
754,Dirk Nowitzki,PF,15101622.0,2007.0
755,Antawn Jamison,PF,15076715.0,2012.0
756,Amar'e Stoudemire,C,15070550.0,2009.0
757,Yao Ming,C,15070550.0,2009.0
758,Steve Francis,PG,15070000.0,2007.0
759,Shawn Marion,SG,15070000.0,2007.0
760,Baron Davis,PG,15070000.0,2007.0
761,Danilo Gallinari,PF,15050000.0,2017.0
762,Brandon Roy,SG,15032144.0,2012.0
763,Rudy Gay,SF,15032144.0,2012.0
764,David Lee,PF,15012000.0,2015.0
765,Al Jefferson,C,15000000.0,2012.0
766,Dwyane Wade,SG,15000000.0,2015.0
767,Jeff Green,PF,15000000.0,2017.0
768,Eric Bledsoe,SG,15000000.0,2018.0
769,Eric Bledsoe,SG,15000000.0,2019.0
770,Trevor Ariza,SF,15000000.0,2019.0
771,Bobby Portis,PF,15000000.0,2020.0
772,Marcus Morris Sr.,SF,15000000.0,2020.0
773,Davis Bertans,SF,15000000.0,2021.0
774,Jonas Valanciunas,C,15000000.0,2021.0
775,Andre Iguodala,PF,15000000.0,2021.0
776,Mike Bibby,PG,14983603.0,2008.0
777,Mike Bibby,PG,14983603.0,2009.0
778,Joe Johnson,SG,14976754.0,2010.0
779,Ricky Rubio,PG,14975000.0,2019.0
780,Andre Iguodala,PF,14968250.0,2013.0
781,Reggie Jackson,PG,14956522.0,2017.0
782,Deron Williams,PG,14940153.0,2011.0
783,Chris Paul,PG,14940153.0,2011.0
784,Andrew Bynum,C,14900000.0,2012.0
785,Eric Gordon,SG,14898938.0,2015.0
786,Roy Hibbert,C,14898938.0,2015.0
787,Clint Capela,C,14896552.0,2020.0
788,Marcus Morris Sr.,SF,14888721.0,2021.0
789,Rashard Lewis,PF,14884951.0,2008.0
790,LaMarcus Aldridge,C,14878000.0,2014.0
791,Marc Gasol,C,14860523.0,2014.0
792,Elton Brand,PF,14858472.0,2010.0
793,Tyson Chandler,C,14846888.0,2015.0
794,Andre Iguodala,PF,14814815.0,2018.0
795,Tobias Harris,PF,14800000.0,2019.0
796,Goran Dragic,PG,14783000.0,2016.0
797,John Wall,PG,14746000.0,2015.0
798,Gordon Hayward,SF,14746000.0,2015.0
799,DeMarcus Cousins,C,14746000.0,2015.0
800,James Harden,SG,14728844.0,2015.0
801,Vince Carter,SG,14724125.0,2009.0
802,JR Smith,SG,14720000.0,2018.0
803,JR Smith,SG,14720000.0,2019.0
804,Andre Iguodala,PF,14718250.0,2012.0
805,Chandler Parsons,SF,14700000.0,2015.0
806,Khris Middleton,SF,14700000.0,2016.0
807,Jonas Valanciunas,C,14700000.0,2023.0
808,Russell Westbrook,PG,14693906.0,2013.0
809,Brook Lopez,C,14693906.0,2014.0
810,Russell Westbrook,PG,14693906.0,2014.0
811,Kevin Love,PF,14693906.0,2014.0
812,Zach Randolph,PF,14666667.0,2009.0
813,Eddie Jones,SG,14666250.0,2006.0
814,Gilbert Arenas,PG,14653466.0,2009.0
815,James Johnson,PF,14651700.0,2018.0
816,James Johnson,PF,14651700.0,2019.0
817,Luke Babbitt,PF,14651700.0,2019.0
818,Luke Babbitt,PF,14651700.0,2020.0
819,Luke Babbitt,PF,14651700.0,2021.0
820,Danny Green,PF,14634146.0,2020.0
821,Brandon Knight,PG,14631250.0,2019.0
822,Damon Stoudamire,PG,14625000.0,2004.0
823,Antoine Walker,PF,14625000.0,2005.0
824,Allen Iverson,SG,14625000.0,2005.0
825,Vin Baker,PF,14625000.0,2005.0
826,Anfernee Hardaway,SF,14625000.0,2005.0
827,Kobe Bryant,SF,14625000.0,2005.0
828,Shareef Abdur-Rahim,PF,14625000.0,2005.0
829,Latrell Sprewell,SG,14625000.0,2005.0
830,Zydrunas Ilgauskas,C,14625000.0,2005.0
831,Ray Allen,SG,14625000.0,2005.0
832,Stephon Marbury,PG,14625000.0,2005.0
833,Ray Allen,SG,14611570.0,2007.0
834,Michael Finley,SG,14609000.0,2005.0
835,Michael Redd,SG,14520000.0,2008.0
836,Kevin Huerter,SG,14508929.0,2023.0
837,Ben Wallace,PF,14500000.0,2009.0
838,LeBron James,SF,14500000.0,2011.0
839,Chris Bosh,PF,14500000.0,2011.0
840,Rudy Gay,SF,14500000.0,2020.0
841,Rudy Gay,SF,14500000.0,2021.0
842,Malik Beasley,SG,14491964.0,2022.0
843,Emeka Okafor,C,14487500.0,2013.0
844,Emeka Okafor,C,14487500.0,2014.0
845,Jalen Rose,SG,14487000.0,2005.0
846,Grant Hill,SF,14487000.0,2005.0
847,Tracy McGrady,SG,14487000.0,2005.0
848,Keith Van Horn,PF,14487000.0,2005.0
849,Cody Zeller,C,14471910.0,2020.0
850,Tony Parker,SG,14445313.0,2017.0
851,Jason Richardson,SG,14444443.0,2011.0
852,Kenyon Martin,PF,14431816.0,2009.0
853,Luke Kennard,SG,14415545.0,2023.0
854,Dwyane Wade,SG,14410581.0,2009.0
855,Carmelo Anthony,PF,14410581.0,2009.0
856,Chris Bosh,PF,14410581.0,2009.0
857,LeBron James,SF,14410581.0,2009.0
858,Carlos Boozer,PF,14400000.0,2011.0
859,Jonas Valanciunas,C,14382023.0,2017.0
860,Kelly Oubre Jr.,SG,14375000.0,2021.0
861,Robin Lopez,C,14357750.0,2018.0
862,Robin Lopez,C,14357750.0,2019.0
863,Marcus Smart,PG,14339285.0,2022.0
864,Patrick Beverley,PG,14320988.0,2022.0
865,Christian Wood,PF,14317460.0,2023.0
866,Dejounte Murray,SG,14286000.0,2021.0
867,Eric Gordon,SG,14283844.0,2014.0
868,Roy Hibbert,C,14283844.0,2014.0
869,Luol Deng,PF,14275000.0,2013.0
870,Luol Deng,PF,14275000.0,2014.0
871,Ricky Rubio,PG,14275000.0,2018.0
872,Draymond Green,PF,14260870.0,2016.0
873,Tristan Thompson,C,14260870.0,2016.0
874,Elton Brand,PF,14248000.0,2007.0
875,Joe Johnson,SG,14232567.0,2009.0
876,Richard Jefferson,PF,14200000.0,2010.0
877,Dwyane Wade,SG,14200000.0,2011.0
878,DeMarre Carroll,PF,14200000.0,2017.0
879,Thaddeus Young,PF,14190000.0,2022.0
880,Thaddeus Young,PF,14153652.0,2017.0
881,Wendell Carter Jr.,C,14150000.0,2023.0
882,Lamar Odom,PF,14148596.0,2009.0
883,Joe Ingles,SG,14136364.0,2018.0
884,Gorgui Dieng,C,14112360.0,2018.0
885,Manu Ginobili,SG,14107492.0,2012.0
886,Manu Ginobili,SG,14107492.0,2013.0
887,Tyson Chandler,C,14100538.0,2014.0
888,Marvin Williams,PF,14087500.0,2018.0
889,Marvin Williams,PF,14087500.0,2019.0
890,Eric Gordon,SG,14057730.0,2020.0
891,Mason Plumlee,C,14041096.0,2018.0
892,Mason Plumlee,C,14041096.0,2020.0
893,Chris Kaman,C,14030000.0,2012.0
894,Kentavious Caldwell-Pope,SG,14004703.0,2023.0
895,Baron Davis,PG,14000000.0,2011.0
896,LaMarcus Aldridge,C,14000000.0,2012.0
897,Andrew Bogut,C,14000000.0,2014.0
898,Danilo Gallinari,PF,14000000.0,2016.0
899,Manu Ginobili,SG,14000000.0,2017.0
900,Rajon Rondo,PG,14000000.0,2017.0
901,Eric Bledsoe,SG,14000000.0,2017.0
902,Taj Gibson,C,14000000.0,2018.0
903,Taj Gibson,C,14000000.0,2019.0
904,Jonas Valanciunas,C,14000000.0,2022.0
905,Tim Thomas,PF,13975000.0,2006.0
906,Thaddeus Young,PF,13964045.0,2018.0
907,Thaddeus Young,PF,13964045.0,2019.0
908,Rasheed Wallace,PF,13930000.0,2009.0
909,Reggie Jackson,PG,13913044.0,2016.0
910,Brook Lopez,C,13906976.0,2023.0
911,Marc Gasol,C,13891359.0,2013.0
912,David Lee,PF,13878000.0,2014.0
913,Paul Pierce,SF,13876321.0,2011.0
914,Antonio Davis,PF,13865000.0,2006.0
915,Dirk Nowitzki,PF,13843156.0,2006.0
916,Vince Carter,SG,13843156.0,2006.0
917,Paul Pierce,SF,13843156.0,2006.0
918,Antawn Jamison,PF,13843156.0,2006.0
919,Andrew Bogut,C,13800000.0,2016.0
920,Clint Capela,C,13793104.0,2019.0
921,Wally Szczerbiak,SG,13775000.0,2009.0
922,Yao Ming,C,13762775.0,2008.0
923,Amar'e Stoudemire,C,13762775.0,2008.0
924,Dwight Howard,C,13758000.0,2009.0
925,Elton Brand,PF,13757844.0,2009.0
926,Doug McDermott,SF,13750000.0,2022.0
927,Doug McDermott,SF,13750000.0,2023.0
928,Andrei Kirilenko,SF,13735000.0,2008.0
929,Pau Gasol,PF,13735000.0,2008.0
930,Will Barton,SG,13723214.0,2021.0
931,Blake Griffin,PF,13701250.0,2013.0
932,James Harden,SG,13701250.0,2014.0
933,Baron Davis,PG,13700000.0,2006.0
934,Steve Francis,PG,13700000.0,2006.0
935,Shawn Marion,SG,13700000.0,2006.0
936,Andrew Bynum,C,13700000.0,2011.0
937,Eric Gordon,SG,13668750.0,2013.0
938,Kevin Love,PF,13668750.0,2013.0
939,Brook Lopez,C,13668750.0,2013.0
940,Roy Hibbert,C,13668750.0,2013.0
941,Christian Wood,PF,13666667.0,2022.0
942,Brandon Knight,PG,13618750.0,2018.0
943,Tyson Chandler,C,13604188.0,2013.0
944,Rudy Gay,SF,13603750.0,2011.0
945,Brandon Roy,SG,13603750.0,2011.0
946,DeMarre Carroll,PF,13600000.0,2016.0
947,Marcin Gortat,C,13565218.0,2019.0
948,Marcin Gortat,C,13565218.0,2020.0
949,Marcin Gortat,C,13565218.0,2021.0
950,Ricky Rubio,PG,13550000.0,2017.0
951,Thaddeus Young,PF,13545000.0,2021.0
952,Patty Mills,PG,13535714.0,2021.0
953,Zion Williamson,PF,13534817.0,2023.0
954,Cody Zeller,C,13528090.0,2018.0
955,Cody Zeller,C,13528090.0,2019.0
956,Chris Paul,PG,13520500.0,2010.0
957,Deron Williams,PG,13520500.0,2010.0
958,Eric Gordon,SG,13500375.0,2019.0
959,Antoine Walker,PF,13500000.0,2004.0
960,Shareef Abdur-Rahim,PF,13500000.0,2004.0
961,Latrell Sprewell,SG,13500000.0,2004.0
962,Zydrunas Ilgauskas,C,13500000.0,2004.0
963,Ray Allen,SG,13500000.0,2004.0
964,Stephon Marbury,PG,13500000.0,2004.0
965,Antonio McDyess,PF,13500000.0,2004.0
966,Allen Iverson,SG,13500000.0,2004.0
967,Vin Baker,PF,13500000.0,2004.0
968,Anfernee Hardaway,SF,13500000.0,2004.0
969,Kobe Bryant,SF,13500000.0,2004.0
970,Tony Parker,SG,13500000.0,2011.0
971,Carlos Boozer,PF,13500000.0,2012.0
972,Al Jefferson,C,13500000.0,2013.0
973,LaMarcus Aldridge,C,13500000.0,2013.0
974,Josh Smith,PF,13500000.0,2014.0
975,Al Jefferson,C,13500000.0,2014.0
976,Al Jefferson,C,13500000.0,2015.0
977,Eric Bledsoe,SG,13500000.0,2016.0
978,Brandon Knight,PG,13500000.0,2016.0
979,Al Jefferson,C,13500000.0,2016.0
980,Terrence Ross,SG,13500000.0,2021.0
981,Joe Johnson,SG,13488378.0,2008.0
982,JJ Redick,SG,13486300.0,2020.0
983,Marcus Smart,PG,13446428.0,2021.0
984,Derrick Rose,PG,13445120.0,2022.0
985,Eddie Jones,SG,13440000.0,2005.0
986,Tony Parker,SG,13437500.0,2016.0
987,Jordan Clarkson,PG,13437500.0,2020.0
988,Samuel Dalembert,C,13428129.0,2011.0
989,Malik Beasley,SG,13425895.0,2021.0
990,Joakim Noah,C,13400000.0,2016.0
991,Peja Stojakovic,SF,13392000.0,2010.0
992,Larry Hughes,SG,13363012.0,2007.0
993,Antawn Jamison,PF,13358905.0,2011.0
994,Luke Kennard,SG,13347727.0,2022.0
995,Brian Grant,PF,13346000.0,2005.0
996,Jordan Clarkson,PG,13340000.0,2023.0
997,Zach Randolph,PF,13333333.0,2008.0
998,Rudy Gay,SF,13333333.0,2017.0
999,Dewayne Dedmon,C,13333333.0,2020.0
1000,Patrick Beverley,PG,13333333.0,2021.0
1001,Jason Richardson,SG,13333332.0,2010.0
1002,Vince Carter,SG,13325000.0,2008.0
1003,Brook Lopez,C,13302325.0,2022.0
1004,Michael Finley,SG,13281000.0,2004.0
1005,Vince Carter,SG,13281000.0,2005.0
1006,Keith Van Horn,PF,13280000.0,2004.0
1007,Tim Duncan,C,13279000.0,2004.0
1008,Tracy McGrady,SG,13279000.0,2004.0
1009,Jalen Rose,SG,13279000.0,2004.0
1010,Nick Collison,PF,13270000.0,2011.0
1011,Michael Redd,SG,13260000.0,2007.0
1012,Jamal Crawford,SG,13253012.0,2017.0
1013,Kenyon Martin,PF,13250000.0,2008.0
1014,Lamar Odom,PF,13248596.0,2008.0
1015,Ray Allen,SG,13223140.0,2006.0
1016,Robin Lopez,C,13219250.0,2017.0
1017,Richard Jefferson,PF,13200000.0,2009.0
1018,Josh Smith,PF,13200000.0,2013.0
1019,Ben Gordon,SG,13200000.0,2013.0
1020,Elton Brand,PF,13152000.0,2006.0
1021,Chauncey Billups,PG,13150000.0,2011.0
1022,Nicolas Batum,PF,13125306.0,2016.0
1023,Steve Nash,PG,13125000.0,2010.0
1024,Jusuf Nurkic,C,13125000.0,2020.0
1025,Tyson Chandler,C,13107837.0,2012.0
1026,Danny Granger,SF,13058606.0,2013.0
1027,Joe Ingles,SG,13045455.0,2019.0
1028,Dwyane Wade,SG,13041250.0,2008.0
1029,Carmelo Anthony,PF,13041250.0,2008.0
1030,Chris Bosh,PF,13041250.0,2008.0
1031,LeBron James,SF,13041250.0,2008.0
1032,Kentavious Caldwell-Pope,SG,13038862.0,2022.0
1033,Joe Ingles,SG,13036364.0,2022.0
1034,Christian Wood,PF,13015873.0,2021.0
1035,JJ Redick,SG,13013700.0,2021.0
1036,Al Jefferson,C,13000000.0,2011.0
1037,Nene Hilario,C,13000000.0,2012.0
1038,Andrew Bogut,C,13000000.0,2013.0
1039,Nene Hilario,C,13000000.0,2013.0
1040,Nene Hilario,C,13000000.0,2014.0
1041,Nene Hilario,C,13000000.0,2015.0
1042,Eric Bledsoe,SG,13000000.0,2015.0
1043,Tyson Chandler,C,13000000.0,2016.0
1044,Nene Hilario,C,13000000.0,2016.0
1045,Michael Kidd-Gilchrist,PF,13000000.0,2017.0
1046,Tyson Chandler,C,13000000.0,2018.0
1047,Michael Kidd-Gilchrist,PF,13000000.0,2018.0
1048,Khris Middleton,SF,13000000.0,2019.0
1049,Michael Kidd-Gilchrist,PF,13000000.0,2019.0
1050,Justise Winslow,PF,13000000.0,2020.0
1051,Justise Winslow,PF,13000000.0,2021.0
1052,Kyle Kuzma,SF,13000000.0,2022.0
1053,Taurean Prince,PF,13000000.0,2022.0
1054,Gary Harris,SG,13000000.0,2023.0
1055,Kyle Kuzma,SF,13000000.0,2023.0
1056,Robert Covington,PF,12975471.0,2022.0
1057,Andrew Bogut,C,12972973.0,2015.0
1058,Josh Hart,SG,12960000.0,2023.0
1059,Derrick Favors,PF,12950000.0,2015.0
1060,Eric Gordon,SG,12943020.0,2018.0
1061,Dorian Finney-Smith,PF,12939648.0,2023.0
1062,Marc Gasol,C,12922194.0,2012.0
1063,Kenneth Faried,PF,12921348.0,2018.0
1064,Mason Plumlee,C,12917808.0,2019.0
1065,Rajon Rondo,PG,12909090.0,2015.0
1066,Tim Thomas,PF,12900000.0,2005.0
1067,Thaddeus Young,PF,12900000.0,2020.0
1068,Jusuf Nurkic,C,12888889.0,2021.0
1069,Andre Iguodala,PF,12868632.0,2014.0
1070,Larry Hughes,SG,12827676.0,2009.0
1071,Wilson Chandler,PF,12800562.0,2019.0
1072,JR Smith,SG,12800000.0,2017.0
1073,Trevor Ariza,SF,12800000.0,2021.0
1074,Marcin Gortat,C,12782609.0,2018.0
1075,Will Barton,SG,12776786.0,2020.0
1076,Courtney Lee,SG,12759670.0,2020.0
1077,Courtney Lee,SG,12759670.0,2021.0
1078,Solomon Hill,SF,12758781.0,2020.0
1079,Nikola Vucevic,C,12750000.0,2018.0
1080,Nikola Vucevic,C,12750000.0,2019.0
1081,Joe Johnson,SG,12744190.0,2007.0
1082,David Lee,PF,12744000.0,2013.0
1083,Larry Nance Jr.,PF,12727273.0,2020.0
1084,Raef LaFrentz,C,12722500.0,2009.0
1085,Joakim Noah,C,12700000.0,2015.0
1086,Ricky Rubio,PG,12700000.0,2016.0
1087,Brook Lopez,C,12697674.0,2021.0
1088,T.J. Warren,SF,12690000.0,2022.0
1089,Chris Boucher,PF,12690000.0,2023.0
1090,Kelly Olynyk,PF,12667885.0,2020.0
1091,Robin Lopez,C,12650000.0,2016.0
1092,Austin Rivers,SG,12650000.0,2018.0
1093,Emeka Okafor,C,12642500.0,2012.0
1094,Deandre Ayton,C,12632950.0,2022.0
1095,Brandon Knight,PG,12606250.0,2017.0
1096,Tony Parker,SG,12600000.0,2010.0
1097,Tyson Chandler,C,12600000.0,2011.0
1098,Cory Joseph,PG,12600000.0,2021.0
1099,Kelly Oubre Jr.,SG,12600000.0,2023.0
1100,Kelly Olynyk,PF,12598243.0,2021.0
1101,Marcus Smart,PG,12553571.0,2020.0
1102,Rasheed Wallace,PF,12540000.0,2008.0
1103,Kelly Olynyk,PF,12537527.0,2018.0
1104,Kelly Olynyk,PF,12537527.0,2019.0
1105,Peja Stojakovic,SF,12528000.0,2009.0
1106,John Henson,PF,12517606.0,2017.0
1107,Jeremy Lin,SG,12516746.0,2018.0
1108,Mike Bibby,PG,12500000.0,2007.0
1109,Andrew Bynum,C,12500000.0,2010.0
1110,Richard Hamilton,SG,12500000.0,2011.0
1111,Tony Parker,SG,12500000.0,2012.0
1112,Tony Parker,SG,12500000.0,2013.0
1113,Tony Parker,SG,12500000.0,2014.0
1114,Tony Parker,SG,12500000.0,2015.0
1115,Jordan Clarkson,PG,12500000.0,2017.0
1116,Miles Plumlee,C,12500000.0,2017.0
1117,Arron Afflalo,SG,12500000.0,2017.0
1118,Miles Plumlee,C,12500000.0,2018.0
1119,Nikola Mirotic,PF,12500000.0,2018.0
1120,Jordan Clarkson,PG,12500000.0,2018.0
1121,Jordan Clarkson,PG,12500000.0,2019.0
1122,Miles Plumlee,C,12500000.0,2019.0
1123,Nikola Mirotic,PF,12500000.0,2019.0
1124,Terrence Ross,SG,12500000.0,2020.0
1125,Miles Plumlee,C,12500000.0,2020.0
1126,Nikola Mirotic,PF,12500000.0,2020.0
1127,T.J. Warren,SF,12500000.0,2021.0
1128,Miles Plumlee,C,12500000.0,2021.0
1129,Nikola Mirotic,PF,12500000.0,2021.0
1130,Terrence Ross,SG,12500000.0,2022.0
1131,Marvin Bagley III,PF,12500000.0,2023.0
1132,Al Horford,C,12498483.0,2012.0
1133,Yao Ming,C,12455000.0,2007.0
1134,Amar'e Stoudemire,C,12455000.0,2007.0
1135,Raef LaFrentz,C,12440787.0,2008.0
