,PLAYER_NAME,PLAYER_ID,TEAM_NAME,TEAM_ABBREVIATION,GAME_DATE,MATCHUP,METRIC
229,James Harden,201935,Houston Rockets,HOU,2016-03-31T00:00:00,HOU vs. CHI,2.073669750049203
230,James Harden,201935,Houston Rockets,HOU,2016-04-03T00:00:00,HOU vs. OKC,2.753688819390148
231,James Harden,201935,Houston Rockets,HOU,2016-04-06T00:00:00,HOU @ DAL,2.12156882821388
232,James Harden,201935,Houston Rockets,HOU,2016-04-07T00:00:00,HOU vs. PHX,2.9752857142857145
233,James Harden,201935,Houston Rockets,HOU,2016-04-10T00:00:00,HOU vs. LAL,2.839459214501511
234,James Harden,201935,Houston Rockets,HOU,2016-04-11T00:00:00,HOU @ MIN,3.072684210526316
235,James Harden,201935,Houston Rockets,HOU,2016-04-13T00:00:00,HOU vs. SAC,3.0784669603524226
236,James Harden,201935,Houston Rockets,HOU,2016-10-26T00:00:00,HOU @ LAL,2.523088920760129
237,James Harden,201935,Houston Rockets,HOU,2016-10-28T00:00:00,HOU @ DAL,2.5808200836820085
238,James Harden,201935,Houston Rockets,HOU,2016-10-30T00:00:00,HOU vs. DAL,2.0524933103150627
239,James Harden,201935,Houston Rockets,HOU,2016-11-01T00:00:00,HOU @ CLE,3.2300436681222706
240,James Harden,201935,Houston Rockets,HOU,2016-11-02T00:00:00,HOU @ NYK,3.1221905697445975
241,James Harden,201935,Houston Rockets,HOU,2016-11-05T00:00:00,HOU @ ATL,2.8310812641083523
242,James Harden,201935,Houston Rockets,HOU,2016-11-07T00:00:00,HOU @ WAS,2.7572713567839195
243,James Harden,201935,Houston Rockets,HOU,2016-11-09T00:00:00,HOU @ SAS,2.3431020408163263
244,James Harden,201935,Houston Rockets,HOU,2016-11-12T00:00:00,HOU vs. SAS,2.327972602739725
245,James Harden,201935,Houston Rockets,HOU,2016-11-14T00:00:00,HOU vs. PHI,3.372084805653711
246,James Harden,201935,Houston Rockets,HOU,2016-11-16T00:00:00,HOU @ OKC,1.6471343012704172
247,James Harden,201935,Houston Rockets,HOU,2016-11-17T00:00:00,HOU vs. POR,2.996671059567738
248,James Harden,201935,Houston Rockets,HOU,2016-11-19T00:00:00,HOU vs. UTA,2.7119451073985683
249,James Harden,201935,Houston Rockets,HOU,2016-11-21T00:00:00,HOU @ DET,2.109165633303808
250,James Harden,201935,Houston Rockets,HOU,2016-11-23T00:00:00,HOU vs. TOR,2.6531315789473684
251,James Harden,201935,Houston Rockets,HOU,2016-11-25T00:00:00,HOU @ SAC,2.35631263026261
252,James Harden,201935,Houston Rockets,HOU,2016-11-27T00:00:00,HOU @ POR,2.777983083615273
253,James Harden,201935,Houston Rockets,HOU,2016-11-29T00:00:00,HOU @ UTA,2.3348899430740038
254,James Harden,201935,Houston Rockets,HOU,2016-12-01T00:00:00,HOU @ GSW,2.189362445414847
255,James Harden,201935,Houston Rockets,HOU,2016-12-02T00:00:00,HOU @ DEN,2.1417293233082715
256,James Harden,201935,Houston Rockets,HOU,2016-12-05T00:00:00,HOU vs. BOS,3.13371826333176
